;zcrAvg;changeSign;energyValue;rmseValue;centAvg;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;mfcc21;mfcc22;mfcc23;mfcc24;mfcc25;mfcc26;mfcc27;mfcc28;mfcc29;mfcc30;mfcc31;mfcc32;mfcc33;mfcc34;mfcc35;mfcc36;mfcc37;mfcc38;mfcc39;mfcc40;rolloff;mfcc_delta1;mfcc_delta2;mfcc_delta3;mfcc_delta4;mfcc_delta5;mfcc_delta6;mfcc_delta7;mfcc_delta8;mfcc_delta9;mfcc_delta10;mfcc_delta11;mfcc_delta12;mfcc_delta13;mfcc_delta14;mfcc_delta15;mfcc_delta16;mfcc_delta17;mfcc_delta18;mfcc_delta19;mfcc_delta20;mfcc_delta21;mfcc_delta22;mfcc_delta23;mfcc_delta24;mfcc_delta25;mfcc_delta26;mfcc_delta27;mfcc_delta28;mfcc_delta29;mfcc_delta30;mfcc_delta31;mfcc_delta32;mfcc_delta33;mfcc_delta34;mfcc_delta35;mfcc_delta36;mfcc_delta37;mfcc_delta38;mfcc_delta39;mfcc_delta40;chroma_stft1;chroma_stft2;chroma_stft3;chroma_stft4;chroma_stft5;chroma_stft6;chroma_stft7;chroma_stft8;chroma_stft9;chroma_stft10;chroma_stft11;chroma_stft12;spectral_flux;spectral_bandwidth_2;spectral_bandwidth_3;spectral_bandwidth_4
mfcc6;0.16468440221479266;0.16469348830301403;-0.13571527828340685;-0.1377288492691676;0.22580055822570308;0.19573796745933417;-0.20148430657844943;0.1630554008431196;0.5151222965932323;-0.012502648580819918;1.0;-0.023836825384453093;0.4293645075847926;0.060745088832496144;0.3462960124142497;0.1459300682350641;0.22386067730668546;0.08354315583484603;0.15936722590116087;0.09055798768983936;0.07300852814387708;0.07834689405388398;0.05651780513753458;0.08907141517261263;-0.003637373908353357;0.0829060334869934;0.05300374658334191;0.013306219547602218;0.035154250340328944;0.0945821286359831;0.05033603201735882;0.15195972905247582;0.08326610790983228;0.039804378188745285;0.12059582093685042;0.03056151125386071;0.10682259286277666;-0.04210363215630007;0.11990853030920538;-0.06604549477262454;0.08405609570098264;0.0002939612569472398;0.06304190874647675;-0.0396752311835852;0.06697240536350335;0.2748897500613599;-0.013913289596263943;0.009365225864539422;0.024551603483296238;0.068471755970331;0.05429714887384344;0.07837261783953559;0.03170840369999562;0.003716793251580683;0.009548376990943812;0.008958213580663692;0.008744341957419183;0.0018262615173084888;0.005004176254655459;-0.004034913766929702;0.023874048120780388;-0.008461319304839695;-0.012341429784924893;-0.024081894104147333;-0.001272956958218875;0.005084406911983212;0.014224538213287303;-0.0015545982426211737;0.006710876184432369;-0.004168471200625409;0.004356919841939333;-0.01506639311338122;-0.005442532049536036;-0.0030216538095308963;-0.016385844671299814;-0.005776699670604423;-0.02514365978708387;-0.01841177857916665;-0.01444871389170103;0.009014385902494414;0.0012986615568136048;-0.009950517944086166;0.0017817067172674287;0.01032621592442892;0.0009847895069937966;-0.007965134694348244;0.29455335545154593;0.2875077498841278;0.30008704452590534;0.3423644384536352;0.330894661913099;0.3386779801860087;0.3061657545066702;0.29491814531138416;0.3330203869468924;0.34374846573505247;0.3092245541757702;0.281063153700127;0.021378956439277487;0.3332722067764842;0.2963170065178323;0.24048135481628405
mfcc7;-0.3056762136899282;-0.26349168465578127;0.10485368155332092;0.013605319747778488;-0.28258422493137203;-0.2357729548542088;0.19399710605402137;0.20654317768322342;0.06624671318627358;0.3636037268590793;-0.023836825384453093;1.0;0.09888131178476624;0.4190199152649386;0.27892703822908704;0.2516663547799126;0.20755675544133642;0.34190290181395916;0.2604828707405683;0.11896048260496721;0.19930818192950409;0.11543299393199084;0.2317726293385433;0.05306561009243344;0.09451468906547508;0.0976468855249914;0.0272080720780603;0.03252273694001923;0.08174831576442762;0.03579644793497905;0.1351478036683638;0.07800598385397395;0.0966979596633471;0.09151628902438635;0.07532969512680904;0.19438405643931156;-0.03214310270022608;0.1352147717767477;-0.040311841867639475;0.06857937105338227;0.038300605993090514;0.0186155392434945;-0.02110832178190349;0.0032458460667852836;-0.09575062614414613;-0.2551537242129383;-0.010173973020999375;-0.03587910533278741;-0.014325492584218167;-0.0008702058703743516;0.024710009950338764;0.01831088079794012;0.006226521854532429;-0.008919796231472916;-0.004469835732178244;-0.010336182724892819;-0.012268244620160743;-0.00023631120338716085;-0.008158066985169235;-0.02232508540842818;0.013009240271952828;-0.00035815799153778434;-0.014645627359304672;-0.008664927571607436;0.010029133364072677;0.005921695650110488;0.0010563653437867951;0.030654703906957004;0.0015907840753090214;0.017070553454841632;0.00651617656182827;0.017903909277913167;0.007005451302971771;-0.000891231906928879;0.0015347002238653754;0.040220460312160373;0.002582438135828728;-0.007615505388365166;0.006067495833471087;0.0055346819970089325;0.002001569468151753;-0.003590532322702795;-0.01719005298957511;-0.02497578203113912;-0.01185009022073034;0.0029458290380952475;0.1547321197557533;0.1863704262059159;0.22187521897331827;0.21970679641314;0.189004106915561;0.180261480960735;0.1427517146361583;0.11811127654709057;0.06253428259552296;0.07222299688947535;0.07453294134918104;0.07804377596062768;0.026573968686442913;-0.15786917175474668;-0.07543649200146481;0.00760593408053578
mfcc8;0.08976844897615086;0.10257185544189375;-0.1336003653900733;-0.13599247530173958;0.1150997537577263;0.060076972921703775;-0.12626140625102825;0.1091801424647567;0.22934276647364096;0.15063438433167103;0.4293645075847926;0.09888131178476624;1.0;0.17403320360161245;0.4540472472560527;0.21229742730520446;0.36650783023989314;0.17730409547756526;0.22215486916344715;0.15156041877662005;-0.015365224501445597;0.20235404439007645;0.09181724468008043;0.09370231791961481;0.11795886953341872;0.06654358540724761;0.08166173900724383;0.11691959417552283;0.10794980813399103;0.16650963158187967;0.026566192929743295;0.10061003946967005;0.013967160847754186;0.03056481640900497;0.12778113572836983;-0.08079056131151427;0.1551311904121741;-0.08891706368119294;0.12650315543258872;-0.049344467953675;0.03007379721964896;-0.03283848638785381;-0.01182443543862966;-0.030251025339010775;0.01876402634990228;0.13363613132013202;0.007576845398114138;-0.002361247335196911;0.01507566605116913;0.04028542856351609;0.04494905663703597;0.09059915816985387;0.013636358512927521;-0.009178087910290594;0.002236576549788812;0.015372228824379495;-0.01716118923881795;-0.006752901531297158;-0.011966489054798612;-0.013988270539736386;0.0075989470900935255;-0.032239842324813105;-0.046194759555321964;-0.01940763290996677;0.016820532156972;0.005906923836804265;0.013959519360223398;0.03229955803770648;0.025831834323382527;0.005828946968261378;0.013453873145392248;-0.004574290618756452;-0.01719931116938689;0.0018549666108499487;-0.004140039875486885;0.027005984645324135;-0.0005304278494155517;-0.014691505019033171;0.0005093171804005051;0.04027159958072339;-0.018334321662732148;-0.02397826068458106;-0.0039592823942985935;0.004519409703161739;-0.0136638607787722;-0.0019514075056736055;0.13622450368693179;0.15988090410226388;0.1675030134060388;0.19967426374969277;0.23550676248097158;0.24213353144967492;0.23201687730053855;0.21798937054358875;0.18067799628681852;0.13569231520332772;0.11525328440794319;0.12984818963689634;0.0868736553663066;0.17996871109286705;0.17760318724224958;0.1622562944090462
mfcc9;-0.2508195935091291;-0.22878079453977246;-0.03096716863178479;-0.002881613089764986;-0.28793259660715237;-0.2065443570209623;0.20810991928945285;0.06777258536251737;-0.0334234404419423;0.18622489371564446;0.060745088832496144;0.4190199152649386;0.17403320360161245;1.0;0.08855467425924675;0.42124595716557994;0.2118128957984536;0.3604262902448429;0.2247923460313985;0.14527080917511764;0.18526605122050946;0.07627411249417297;0.18536606761325153;0.14711350336795587;0.03939249216861349;0.11668776571462397;0.11194482873444082;0.06935484860436524;0.12129343278961134;0.10535551396736648;0.12788302786274522;0.003630501584109901;0.09101326982602963;0.10240068322173843;-0.0025279167964325435;0.15032022869237074;-0.0590646726398525;0.17225891105439115;-0.06669210414917012;0.13355736558407397;-0.0039931316825686115;0.01798565333296445;-0.015413017322743135;0.055469457597027726;0.018615714025495674;-0.281870730157244;-0.03004577381828782;-0.013126937788253492;-0.0017564775955962628;-0.02101744405954359;0.01686185899992896;0.019839449880726945;0.024981242116890203;-0.018010109129405507;0.0179744560344338;0.0026696161518904426;-0.0023806317429516783;-0.0004566606383353718;0.0018008947654069654;-0.015537346859065387;0.01632073505822315;-0.001278139083016701;-0.04035540188166698;-0.0038513316206548716;0.028382844897224473;0.015444103988499016;-0.016067166372435278;0.01883407718418079;0.01942005730227941;0.012503969121677979;0.010553446304669957;0.012075912345955148;0.010079959116988741;0.01486789023237185;0.015494579094267808;0.008694332649235982;0.009453645921880367;0.004244193883735132;0.03072034817726976;0.021719928221296446;-0.021200832842864736;-2.9684608886485935e-05;0.026137268478761713;-0.0046749545454908585;-0.0005708932506631426;0.0077651168231122015;0.0644913306258;0.08465269382590693;0.10112067117131378;0.13169414552769382;0.09504385217011287;0.07669443994971839;0.05584256747118865;0.023588604843846443;-0.0017600839710766513;-0.0018926032372632842;-0.014084456847235334;0.012493458988313833;-0.03792922106737478;-0.2371331458677234;-0.18142335401938625;-0.12181615217258646
mfcc10;0.044811872379886805;0.04780341409950958;-0.03282043561113486;-0.09307679339391522;0.1676939358539848;0.0034620959092501874;-0.2160437566226903;0.2661078356100599;0.19877645312728193;0.1809828156200383;0.3462960124142497;0.27892703822908704;0.4540472472560527;0.08855467425924675;1.0;0.10046734731847161;0.42074289565170864;0.17075824174214838;0.2925982302376021;0.29055647276473284;0.1438382884845697;0.21861953156067845;0.17165977124837997;0.07365373472750585;0.1793371091964085;0.11005642227079895;0.14604839331379976;0.09804232917728307;0.15685765340826;0.14016958149771694;0.18310937569133107;0.21829508465318392;0.11305450045719656;0.06951671078340076;0.2175409526921719;0.03386487363023246;0.21108467281155335;-0.016635197074481637;0.13240979291352492;-0.043498835618287275;0.16074296378274353;0.06348649576976481;0.06925357463830357;0.006986705130247769;7.025590465082133e-05;0.20378903790948555;0.0038728945822124423;-0.001414078974906978;-0.010648810405262388;0.01984895846413819;0.013602200684512651;0.0488403284944031;0.01089325284794828;0.00798549589104966;0.01796147261485516;0.021483916496697602;-0.00715155818310017;0.0064690139409651955;-0.018460668575550593;-0.034145376719130115;0.014989320967363277;-0.007007634144015338;-0.02082177684781581;-0.00517701059968189;0.028020974639618477;0.015316712288241345;0.0157616505897318;0.04379135887397096;0.026583254381295076;0.01037524466895396;0.021554629323631853;-0.003586344958824317;-0.011282895157414558;-0.015003582145876077;-0.010778624183596583;0.010687546564542403;-0.008782056812606735;-0.002546686482357288;0.0043804950403327205;0.02688993847036462;0.0018196657862974961;-0.005643435744839262;0.0009747686750951752;-0.0025434205248669596;0.011843289980104685;0.01708307283981199;0.2675249407665287;0.3084066315988301;0.3187185684321647;0.3327457676721953;0.32367716299801613;0.32179707128817353;0.2942481462824527;0.26874364794310635;0.2580188660042685;0.27635543440520105;0.25416675003085953;0.231796272236423;0.09127780649653737;0.31761716619948055;0.33475273984925624;0.3283642590889366
mfcc11;-0.21465164231538575;-0.177174555875865;-0.13393533109772388;-0.10339574794851546;-0.2014265343749066;-0.20073116755491596;0.1353403580791608;0.06978676887779053;0.03336778822195221;0.14859621322148778;0.1459300682350641;0.2516663547799126;0.21229742730520446;0.42124595716557994;0.10046734731847161;1.0;0.08658434390251558;0.3682596813383198;0.2759958520718703;0.24082043514600443;0.23946884546388844;0.19656394782518513;0.2085007445290824;0.2254375662657995;0.07226250757332635;0.14928796068539882;0.09861067519132513;0.11915593090234194;0.09339406580233452;0.131358255422243;0.2046086201329419;0.10609214942275666;0.15423488422090442;0.16289761881729992;0.10775514982015297;0.246058049803795;0.03694665853889056;0.16718637960724853;-0.017422629531269242;0.20723586930109222;0.03790806599840607;0.1251868574609068;0.08297460919000461;0.03486970646645912;0.023206718618940032;-0.1780051525083249;-0.008304150556616294;-0.0012470423115885413;0.0024275620651982165;0.003225204558542647;0.003745673145498981;0.011880335989074635;-0.009109548784562042;-0.022091256736996332;-0.008674964660686253;0.004377739188593309;0.00675809523568517;-0.003452759928230933;-0.0028786093959473247;-0.011830076980861694;0.009916779537682623;-0.0032266662547704326;-0.02092732730682912;0.0014450744645438777;-0.005262926730305238;-0.007919049825313537;0.001243873017056917;0.0326391023470146;0.01739480126886797;0.019809399501372407;0.004135112202021902;0.015573622259879075;-0.0002766667988004605;0.01543928239877076;0.002205499936883389;0.018790885302515718;0.004724541171228767;-0.006421949908521845;-0.0005700999467342388;0.024216204716800083;0.030552227821484437;0.012902646931354112;-0.006934282811198237;-0.017334811887787547;-0.018162198278858517;-0.010142835234080138;0.1545158570035245;0.15616350581614322;0.1553243306293382;0.1694061617150378;0.12887168816602118;0.09530832689685023;0.05441127888093564;0.08791190315993833;0.12246579522296572;0.16823269482740574;0.13329474504050043;0.12562791501162818;-0.15368929466506284;-0.12243664633513525;-0.09116303962790265;-0.06399736283972447
mfcc12;-0.01813700725519053;-0.02439585997445752;-0.013954616196372236;-0.029718752719142358;0.051171033757627576;-0.02629314682275022;-0.12149516635438966;0.2355352834763155;0.03753301029256424;0.22684274154637285;0.22386067730668546;0.20755675544133642;0.36650783023989314;0.2118128957984536;0.42074289565170864;0.08658434390251558;1.0;0.22065248798951534;0.3474101573282412;0.25127740195491466;0.15498362696630816;0.1957767986939429;0.1587445104334225;0.09005460287567402;0.11350273267391409;0.09680089907915818;0.12777463016930435;0.16777199216873515;0.202293655195613;0.17744690434653632;0.07676624890100271;0.13160351427284747;0.12201490401652228;0.07722095123655418;0.18064638678962458;-0.04426460441177754;0.1418322076047955;0.014674891785102279;0.11398059863064657;-0.051238414097012776;0.09278664142857235;-0.0028692350486128164;0.011264314981597127;0.04736000736918822;0.01737001520643478;0.07396199974158228;-0.007260166547866336;-0.005183051991663483;-0.005467313880093379;0.0010021477104333125;-0.005740850864467058;0.026041246237002033;-0.0029618751349689493;4.2002615235800336e-05;-0.001302598273286482;0.004679278909176033;0.006678598232788843;0.037956783411876124;0.02496206848026149;-0.005992195864903785;0.022360059899097295;-0.002994288312018154;-0.013066850764035833;-0.0023525445852430036;0.009057754089450988;0.007499177945679205;-0.014767115317085478;-0.009988482937015134;0.010276305747904672;0.01389193144428094;0.028985309947366655;0.005550268804155897;-0.012605881466718524;-0.007171644686886933;-0.008225912140671303;0.0077243090284670815;0.01273920291006696;0.011664956173928393;0.01499319363556366;0.024188428044044207;0.003829846419440861;0.0197516051436259;0.009111808292514354;-0.008612697830761322;-0.01047870056480511;0.0004140855413212273;0.11085778908274532;0.13206535643099937;0.1667561109284693;0.2051883578312874;0.26501590738376046;0.3054175886170984;0.3441733753114915;0.33772648598972976;0.29277948977066964;0.21109801190257255;0.12968217866894874;0.11550251624526697;0.08013029151716532;0.16840336528664235;0.20184400467600672;0.21473632596271605
mfcc13;-0.20289109761075927;-0.175874379716485;0.06418282704454573;0.03961765424043177;-0.1847445419151205;-0.18668033224844266;0.06449341971146154;0.01274307039787734;-0.0167291833887783;0.11801646145801761;0.08354315583484603;0.34190290181395916;0.17730409547756526;0.3604262902448429;0.17075824174214838;0.3682596813383198;0.22065248798951534;1.0;0.2625819307483411;0.32913282899632584;0.19063379692524227;0.22559089651252842;0.2639451022669514;0.20499829513648657;0.1387498055601747;0.17863680764280696;0.10789506478163874;0.1312979209363817;0.1534618310872653;0.18061965268042912;0.17631877347292205;0.15425360632582716;0.12506085315013396;0.17548703736941582;0.03725094529157548;0.191163208387301;0.051897602002453865;0.16364493883375575;-0.032193607666442726;0.15495014286561148;-0.03279522014659766;0.11647592186459312;0.026233772483843294;0.06879508327556025;-0.009667548063560353;-0.18374900241487713;0.008197047671275763;-0.010928105416455914;-0.012630989261451927;-0.0332193785699269;-0.01843432734469471;0.001737310089028062;-0.014783339892756353;-0.01965371296548216;-0.015376743404366759;0.011655245161177427;0.01884663961438258;0.034448464633170216;0.03384174274124373;-0.002116060438873784;0.005569718777957572;0.024883292019917572;0.01405375713425863;0.014230944573095282;0.009113258120712134;-0.005246521451169239;-0.02582050787143827;-0.018859340560136648;-0.023256711535757077;-0.002968718072857762;0.014353006481209242;0.017986598836067444;0.004903848372441955;0.0026083779065874993;0.0020592393463275457;0.037533825618948045;0.033794678547380996;0.013664192222801214;0.010765088258878928;0.02265817788218698;0.02480828770122613;0.014538447034563461;-0.020142692358269685;-0.026738231833273427;-0.027885539470771537;-0.006885416614420823;-0.09305080163332019;-0.008264631317771236;0.07730740549246455;0.14816319956713295;0.16858980102739368;0.13806238827077463;0.11955582472810439;0.06369515481718328;-0.020291958802471446;-0.08542813510904253;-0.1477257135800753;-0.15765172059187924;0.06780732009452266;-0.15134557775004348;-0.11964509809317785;-0.0870845564253657
mfcc14;0.0273016495469724;0.04302703744722745;-0.1440460502277182;-0.13918474901283748;0.12909005193565581;-0.08908326359984452;-0.18826769143518743;0.17243679670454204;0.020851491668271337;0.15021025178320083;0.15936722590116087;0.2604828707405683;0.22215486916344715;0.2247923460313985;0.2925982302376021;0.2759958520718703;0.3474101573282412;0.2625819307483411;1.0;0.2224547888458492;0.3644195094389646;0.19969473216211892;0.26937928801407496;0.12679133714570576;0.1545642246086288;0.1136028599428654;0.1297629083776356;0.10646219225611804;0.18944269641766442;0.14060347888963187;0.2648654608483315;0.14385078152672903;0.2243328440014672;0.13305081132172164;0.23654218125295104;0.19875562834341629;0.2581574688450789;0.12685290399106494;0.06462543738958357;0.02430441278967337;0.21793744226845813;0.13555277006787406;0.2309853085268962;0.02780635688920333;0.016622142078350523;0.1422712039007443;0.02436723738894671;-0.017378751469894663;-0.012936224728667551;-0.023084562530658874;-0.027943604891584744;0.011358772127791184;-0.02859871862873831;-0.019160903922525313;-0.01843272841563155;0.015587543513321908;-0.011798567113654167;0.008913289676484776;-0.017055291845154787;0.0015879629100714284;0.0016363658036116677;0.012746517587323572;-0.007714676248951717;0.018692585070132224;0.015818129126110102;0.0045985797369893725;-0.003868682336383142;0.005724690922624274;-0.0021080093151212907;-0.008214828869357427;0.015817793318765417;0.02753481984995122;-0.00925929067349161;-0.011576518273200002;-0.019795408291966677;0.02626942139961307;0.022171266497776506;-0.0034393399112176127;0.004514768815565561;0.025526332516654756;0.029295368992621872;0.04538677593336755;-0.011608917260872306;-0.029122240832390275;-0.03299155637353735;-0.016932678445114348;0.13301823958156628;0.22294058134981576;0.24420468617252775;0.28251918413443317;0.2935448832130093;0.24516496613629005;0.1938318070556845;0.07321663953891923;-0.0032876270689682166;0.046676108238575896;0.05345885974299445;0.0312675737865506;0.08681742210168496;0.20767351955489718;0.22440700396042731;0.22203834094195474
mfcc15;-0.19279775677189498;-0.19333372462948367;0.02197197660405464;0.02354788968183008;-0.16842905981224857;-0.1469095739486968;0.07531443361658062;0.0915839000727365;-0.014018669951619196;0.1351762753416363;0.09055798768983936;0.11896048260496721;0.15156041877662005;0.14527080917511764;0.29055647276473284;0.24082043514600443;0.25127740195491466;0.32913282899632584;0.2224547888458492;1.0;0.2132433088575645;0.39722003034162784;0.1877937180533857;0.21315390561212302;0.14463481558680824;0.1956071248699333;0.15903548840530682;0.11332721841474692;0.1475353206989025;0.23250634747944607;0.15466313266165702;0.33856439581875303;0.16566145894164766;0.1874225081230377;0.18393269479930432;0.20392905208563064;0.12507923595483925;0.11953109975371223;0.043849602381343555;0.10034610927042104;0.08951511294687438;0.221249662627147;0.035043189431721564;0.1212605636256376;-0.05312755161038293;-0.16662932700796404;0.030256533817579194;-0.001455894780763127;-0.022884901515448794;-0.05208971820336945;-0.04913148924672035;-0.0016845639971139964;-0.015681102260403566;0.002072763400742218;-0.021032725605111206;0.02757085304183007;-0.009441442398027073;0.0067381199511869746;0.02678377771859745;0.0018319775189658116;0.019678238664112332;0.014394864346292911;-0.006437268257398823;0.012487182702500549;0.00980110099259712;0.002937378694238485;0.0059970130097189885;0.010502898192079786;0.011600970008195035;0.005746002814448004;-0.009175673379376496;0.00689227726506426;0.021331514198992374;0.014553160913332955;-0.0013107709317971708;0.044747102045016085;0.009418334095931897;0.02577195499177032;0.029716202470275004;0.04570982537142608;0.03413243213930531;0.03198404252067291;-0.01242700337835077;-0.03140822875610046;-0.03462019837874646;-0.03336893462577736;0.14544100623810863;0.20144200502200116;0.2242635079077539;0.17637752923059766;0.12841335005165191;0.0807993430842085;0.013572108720408604;0.006986251476873784;0.009117598650231528;0.04490200247504199;0.06359674444473651;0.08936437597437814;-0.019312178188167106;-0.09810325029174478;-0.06088113504699318;-0.031586535426010934
mfcc16;-0.04947145305516079;-0.044658371742469435;-0.05104401628075844;-0.0783156730313213;0.05937494852238164;-0.12915351537683242;-0.10910832754241076;0.18352141195299734;0.04917795950727814;0.22791662033601345;0.07300852814387708;0.19930818192950409;-0.015365224501445597;0.18526605122050946;0.1438382884845697;0.23946884546388844;0.15498362696630816;0.19063379692524227;0.3644195094389646;0.2132433088575645;1.0;0.20011834394742214;0.3771079516832882;0.2538262622067192;0.19194007399957988;0.12298718416282653;0.12696078528093258;0.161906877480084;0.16713954726161254;0.08008556754348119;0.2723794276548385;0.14006583373876813;0.282642309997385;0.21430263776987826;0.21145699277815933;0.2830362026201888;0.24144276422084665;0.25560685324951826;0.10851145604534373;0.18466060952433683;0.12932774497822686;0.08983386274485718;0.11900597022137528;0.014670051273403456;0.12011901272130521;0.08404559715091807;0.002724937950711216;0.0016054206171758978;-0.004291932507362694;-0.021983144500064597;-0.025156290580141114;-0.002791735664938546;-0.012800378069494951;-0.004128330160090533;0.005385261779403797;0.016332966009762192;0.01222162734808039;0.015123715366485699;0.018531341678808336;-0.0034751849637201754;-0.0065791580521535505;0.026373450191980445;0.029206975873114428;0.006568209482887159;-0.004238621005875489;0.004541384630619248;0.003915234363765387;0.015590057047337175;0.014900748773478998;0.019087209584219573;0.013811568030550177;0.019184232012457263;0.02318608624821077;0.032067468242392615;0.016918843622647776;0.029956588004063797;0.04382916514618795;0.012010372694950986;0.012471955135842287;0.027968590891059162;0.028496414989263176;0.03406199911599252;0.002903393751886462;-0.021023066248959877;-0.015802344226407857;-0.006681079353658222;0.2514971211190823;0.24561968264595704;0.1834219570757511;0.17604015486386157;0.11795671056720756;0.07243052017290309;0.06743057545894843;0.06783871670771668;0.093751621521448;0.13057002789038305;0.16745365108180588;0.18750772943539792;-0.013892515358671188;0.1710165388998605;0.195102281365216;0.20220828472889976
