;spectral_flux;spectral_bandwidth_2;spectral_bandwidth_3;spectral_bandwidth_4;class
7676;1.1844792;888.4584142019743;1475.0579213355238;2473.721775432034;3
7677;1.1240541;5463.936039497496;6108.024138194166;6621.735555570165;4
7678;1.0253863;5404.0226432857;6059.1961664324235;6573.904774797713;4
7679;1.1316473;2339.654120088846;3753.3999691098825;5236.37049591785;3
7680;1.120405;2402.5524346013003;3966.2737775198584;5493.59533693984;3
7681;1.2403222;2401.121905387232;3935.1997936641596;5460.006430261775;3
7682;1.2076639;2295.9236985066227;3782.2226122858683;5298.442636873763;3
7683;1.2503517;2620.594604399974;3954.3897374175285;5291.823358360198;9
7684;1.2451652;2672.1166977408243;4035.3580183120375;5373.339340184631;9
7685;1.235934;2569.443562105046;3940.000673261355;5299.929515113354;9
7686;1.2657568;3305.728082335519;4763.800447006744;6121.3208542485245;9
7687;1.2286385;3488.691889622226;4964.861763736451;6318.273835725469;9
7688;1.2095;2576.7488144558383;3922.8717799440087;5252.725813669226;9
7689;1.317396;3058.0833202889316;4436.285451492377;5881.386999328629;3
7690;1.286752;2902.4605824635373;4349.308305990969;5852.2035981075105;3
7691;1.2401985;2825.311335594233;4249.3463389786175;5750.920048951757;3
7692;1.2650158;3060.4547060753853;4543.785164630691;6064.0719547157905;3
7693;0.672076;4529.03809463608;5583.833650971506;6552.840422058581;1
7694;0.5782289;4509.3117059134065;5578.590924345471;6557.9012797627865;1
7695;0.5897547;4458.090719794219;5561.284420502448;6568.7182849577575;1
7696;0.59353656;4441.591950751715;5560.307904268156;6583.5402100077035;1
7697;0.59696645;4468.484771014826;5578.590471691889;6597.319219783877;1
7698;1.120571;1894.4622033337898;3249.3015615633253;4599.024608839513;3
7699;1.1055526;1602.6372708426086;2909.9202328222827;4246.795301381038;3
7700;0.9562725;2137.6211309405508;3610.1344343404407;5062.677814283686;3
7701;1.1685989;1954.5809136228224;3039.0958689105664;4249.251537144137;4
7702;1.156444;1925.620078687801;2995.54982746863;4190.102753674969;4
7703;1.1143571;1935.5360582340306;3025.802061396634;4219.817476498032;4
7704;1.0707318;1893.0968610628197;2945.0026944779393;4120.762850002748;4
7705;1.088914;1828.212147464683;2861.839473382592;4042.9113672684434;4
7706;1.1111617;1784.6725605621602;2799.37465039838;3985.4813757042975;4
7707;1.131223;1793.7392311779174;2803.2872151195343;3988.890046057378;4
7708;1.1479683;1829.234779583299;2879.7970948713555;4075.1095879465543;4
7709;1.1569284;1806.8045737781615;2900.1226268850096;4114.087664566619;4
7710;1.1664828;1827.172001034766;2985.4645186536873;4246.22192561736;4
7711;1.1795841;2038.9974381864959;3204.8390763733682;4444.803417347903;4
7712;1.1374692;2046.811082085434;3212.6576944400385;4431.020320670151;4
7713;1.090092;2094.3977360241392;3314.4079573578065;4553.728708566367;4
7714;1.10236;1992.8047532072817;3219.45159596304;4492.854182056325;4
7715;1.2370539;5129.356220604364;6033.227303401327;6639.213970509812;3
7716;1.2334031;5248.817463988411;6118.326890644917;6702.687443054573;3
7717;1.2172185;5174.331012436139;6042.194216892851;6627.702165342499;3
7718;1.213351;5244.725706726895;6112.630653557842;6697.141628757178;3
7719;1.4538727;3374.593728940291;4030.3925853134388;4712.171268363006;4
7720;1.3117968;3342.7880829053715;3995.0225577567408;4663.89245122321;4
7721;1.3182102;3303.4510286513714;3967.137470237281;4646.680450161437;4
7722;1.3659368;3419.3517301158536;4113.103315671428;4810.91888116726;4
7723;1.3751754;3311.3500096303196;3966.766982357196;4643.965047451967;4
7724;1.382334;3220.3105681239012;3887.683986241355;4579.557501412158;4
7725;1.4949121;3234.9581769411175;4013.1150100411605;4824.444461811032;4
7726;1.3593838;3213.150336483664;3920.374182687392;4664.469170745044;4
7727;1.2421857;3200.2463904934384;3882.1558537362434;4591.311130114314;4
7728;1.2937721;3173.485910675328;3861.321409572354;4560.42581135268;4
7729;1.1798501;3220.5767903303836;3884.5029434465227;4573.753448872302;4
7730;1.2018975;3209.362027016903;3855.8306759672805;4533.001408662112;4
7731;1.3126843;3259.0544552460783;3908.651892813305;4573.981162844493;4
7732;1.3565773;3105.9396286027777;3823.420170562798;4610.429842203218;4
7733;1.331014;3157.2898289657537;3841.4357060752714;4573.478968342388;4
7734;1.399678;3319.9927977511675;4005.8495411808967;4722.571900183862;4
7735;1.3012;3298.801516107281;4772.128445746411;6091.033460666998;2
7736;1.2356007;3623.0710512668247;5186.391579056396;6533.632481048807;2
7737;1.209381;3671.362837298904;5239.458997527921;6586.004465948666;2
7738;1.3068614;3638.2481036982913;5131.714212125365;6441.879264531777;2
7739;1.319343;3999.7317326324464;5531.61378186891;6842.620288857758;2
7740;1.2437948;3619.4975999166195;5085.957824362612;6372.458630445775;2
7741;1.2083032;3683.2877430875988;5172.475468089007;6481.860790663612;2
7742;1.1788132;4484.121952448978;5910.980287770912;7141.681536534182;2
7743;1.359687;3020.3412763414362;4070.7055712606275;5088.900219661142;3
7744;1.3017477;2716.1802973696117;3847.3525779175693;4924.148716189008;3
7745;1.3265512;3482.3999027334;4428.5307439209;5382.555781435937;3
7746;1.3553898;3577.2984160760675;4433.5857063199755;5300.866824595288;3
7747;1.2654624;4476.3835588233205;5887.207161672896;7156.334035878887;2
7748;1.3424145;4543.948686614611;5968.894165180043;7247.181764649567;2
7749;1.3661816;4998.31978251727;6351.645979439867;7550.412574096218;2
7750;1.490237;4484.350101248109;5930.19757052559;7226.931084039627;2
7751;1.5480998;4384.927091263545;5780.434175073478;7029.962574647189;2
7752;1.3644062;4779.349830055998;6105.537425095859;7277.920902744234;2
7753;1.4206644;3674.889161212438;5134.737053824873;6464.564787734242;2
7754;1.5846869;3758.5002512828487;4963.498294556083;6100.755179906739;2
7755;1.2248107;3506.3639228875295;5019.517252811725;6418.227169241644;3
7756;1.2192359;3525.3936338949206;5032.302405479523;6425.745519583496;3
7757;1.2142346;3197.143040921745;4676.802226306628;6068.052076922626;3
7758;1.1886159;2988.3328996629425;4460.460339224484;5853.130671009729;3
7759;1.2404935;1598.7311620243795;2957.996212235334;4271.413013081094;5
7760;1.1988722;1586.7318174551667;2957.563126996873;4272.155367642633;5
7761;1.2525711;1726.032227943993;3063.783665734721;4345.270871204619;5
7762;1.1996455;1551.0252068363498;2908.736761378866;4215.469441146165;5
7763;1.1997497;1523.0065026805592;2865.073052216565;4162.017485880388;5
7764;1.2015928;1518.4006322575096;2858.976069166124;4156.365851868544;5
7765;1.2034152;1490.3617579781617;2818.081949922549;4109.290294759814;5
7766;1.1971859;1496.4594993551402;2814.4637314600436;4097.169493368342;5
7767;1.1915884;1487.9543945124863;2801.6979679352016;4080.655444793066;5
7768;1.2007643;1476.709747606954;2794.7850310464914;4077.6950725963625;5
7769;1.2210039;1654.5835375083193;2987.139720354103;4271.385796519516;5
7770;1.2438833;1616.7323588596482;2939.643933176578;4213.372461694921;5
7771;1.22893;1648.7592472234458;2986.5160532180334;4270.582238305134;5
7772;1.3077655;3795.7107431241425;5048.566956744775;6232.524437039266;8
7773;1.310591;3682.791697446639;4982.9135509735825;6196.421878793765;8
7774;1.32812;3583.3766581918558;4915.164278992202;6150.838828803464;8
7775;1.3053018;3608.0579886998353;4916.34091731556;6138.785444631858;8
7776;1.254522;3624.95520513806;4915.1872937779;6127.176936938414;8
7777;1.2508066;3395.728685751281;4700.0806770933;5930.9826608884605;8
7778;1.5741671;3581.0090139141603;4361.699642564911;5095.173167381592;3
7779;1.6097397;3726.798118026772;4479.167565557386;5179.795131631311;3
7780;1.5954965;3846.631705337711;4582.075600737681;5261.540735271428;3
7781;1.0590773;1371.3803408378053;2560.1751907920657;3894.9319321475846;3
7782;1.1024508;1192.3459407851974;2309.0110854273134;3623.317181796442;3
7783;1.1168146;1204.9100064275322;2415.709581538372;3777.5282947887545;3
7784;1.1550349;1070.2424838725922;2003.1315573516615;3235.041078454888;3
7785;1.1684823;3967.9600480326826;5253.18414731771;6425.390615438089;6
7786;1.4922463;4942.103765862723;5851.797027569887;6710.717263697873;4
7787;1.4237942;4891.207468893467;5825.157296068394;6706.783749723467;4
7788;1.2753079;3536.6511798384427;4956.84480731826;6230.593149731822;3
7789;1.3518957;3012.333045743651;4214.900329921041;5372.27362228619;3
7790;1.3250403;2864.5519259438943;4120.351264422385;5317.6270033983765;3
7791;1.3334548;3055.6734437405667;4391.290871386082;5636.731263391536;3
7792;1.292731;1949.7873167932298;3019.831658766141;4058.1492402306235;3
7793;0.9633406;1892.8503533790483;2955.773902748405;4099.422232733573;1
7794;1.3832192;2158.8162216948467;3153.1388236407824;4208.017084434466;1
7795;1.3525031;2006.3349791990158;3000.112578936696;4098.614765039613;1
7796;1.3645852;2424.49106908393;3012.8091681888345;3679.401684950258;0
7797;1.2351985;2391.1187970803685;2985.3045514578953;3656.5149356466004;0
7798;1.2494246;2415.7970101211827;2978.3131867558454;3615.6195664612064;0
7799;1.2359574;2388.497992768439;2961.6410172219053;3614.719060655563;0
7800;1.250985;2383.559996348679;2938.461189207129;3576.4808163066605;0
7801;1.2582284;2404.690049551024;2954.85850358479;3587.0376253672516;0
7802;1.247894;2399.4422187862174;2964.811134792174;3604.9900868458767;0
7803;1.2310166;2362.6094620290955;2926.490281434518;3568.5043882562727;0
7804;1.2744585;2413.8308236806756;2956.211987945453;3576.32128518818;0
7805;1.2814897;2414.899469189032;2955.854529254831;3574.77956877768;0
7806;1.2601374;2393.7115014972487;2954.737727620945;3597.011264095663;0
7807;1.2939733;2445.018554002369;2981.5638495289513;3591.389234313576;0
7808;1.2703092;2427.8665390524125;2985.9565842206052;3615.8102739759142;0
7809;1.2921206;2432.5826290209748;2957.428753049519;3558.0566323625058;0
7810;1.2436152;2407.7221130129833;2955.310771469856;3582.9652916438013;0
7811;1.2542915;2383.437829619622;2942.889496942515;3580.566555710324;0
7812;1.2593573;2370.263887407986;2932.4487071839862;3571.448037726598;0
7813;1.2752991;2449.57544592597;2996.4229234322197;3614.991316897676;0
7814;1.2508824;2434.591677403953;2996.9351404223353;3630.4533206040956;0
7815;1.2684033;2440.951090739236;3005.295762417656;3641.4427865872394;0
7816;1.2657741;2406.451257796077;2973.3645267150137;3618.616391509283;0
7817;1.2530818;2408.5393600666685;2969.488519767402;3607.5110981606203;0
7818;1.2559602;2429.157347523137;2978.356026036562;3602.382205184086;0
7819;1.2597533;2432.0173168915076;2982.751525040789;3607.9228621829234;0
7820;1.4421892;3612.954742248121;4866.345480668669;6031.019720663276;3
7821;1.1740957;3983.6004613523837;4661.001059981029;5347.374389094713;0
7822;1.1813971;3603.4548587023733;4436.6185725434025;5280.231890197785;0
7823;1.2443858;3403.288361767736;4477.3856104456845;5514.732113926301;0
7824;1.2136863;4056.699398822529;4713.819713747977;5377.126200559802;0
7825;1.2241949;3832.9599446568677;4566.269949892764;5311.752601910898;0
7826;1.2008861;4248.942181424393;4828.320964915288;5425.773817610589;0
7827;1.1744256;4028.7838536406907;4691.3360045489735;5365.193935794932;0
7828;1.157056;4023.388828938442;4618.22522077191;5216.707275701094;0
7829;1.2473401;4149.215903512674;4734.511180361145;5325.865875169113;0
7830;1.2143508;3949.442360705642;4877.248459200515;5800.48644957144;0
7831;1.2435164;3750.6825227907852;4546.33109743189;5387.164586227877;0
7832;1.2432088;3685.7890547352777;4456.162837970863;5238.551190676679;0
7833;1.3069987;3046.9396142698256;4271.354768951034;5457.589658391055;0
7834;1.2071723;4307.688830763378;4861.3540757938;5433.835281256335;0
7835;1.2066174;4213.14322279796;4814.078105956041;5432.572146794391;0
7836;1.2247498;4102.846939583463;4727.416361009964;5360.267003911855;0
7837;1.2141557;3862.6224484320473;4674.5493766084355;5484.424128834493;0
7838;1.249496;3868.5985494998877;4642.176763433679;5408.125260775124;0
7839;1.1967632;3677.6685638066974;4544.557883316602;5398.359114414327;0
7840;1.2156161;4168.1521593453035;4734.106370456977;5326.06958584302;0
7841;1.2365324;3496.1722177765914;4706.876199775217;5858.593793471888;0
7842;1.2460154;3810.3434927237836;4754.405354705316;5687.919366747102;0
7843;1.2204005;3735.458392362622;4581.543102776579;5415.771971278492;0
7844;1.205138;3824.2716267477867;4629.34911926714;5429.804464529699;0
7845;1.1857384;4175.725477600709;4743.470761235243;5316.860708446748;0
7846;1.2580527;4225.416318914948;4803.969551105112;5383.533455606583;0
7847;1.2542363;3541.7804542558347;4549.166344101179;5531.4473099753695;0
7848;1.3977122;2095.836030592587;2656.8274366684627;3170.909789478689;3
7849;1.3736345;1905.7744449190698;2513.498845506867;3074.948609459106;3
7850;1.2909249;2270.952499006955;2818.3309207503116;3317.932774393292;3
7851;1.2693533;1576.0089599943099;2185.3758419953306;2765.7823001265574;3
7852;1.2536476;2782.8865413559565;4260.2227295357325;5561.194910059449;3
7853;1.3337773;4773.305164229871;5444.524930015001;6043.169366228397;4
7854;1.1679522;4799.377872426007;5453.841648844459;6033.033522068851;4
7855;1.1795937;4830.756358832941;5480.090502188861;6054.90703321565;4
7856;1.1929697;4851.294021299471;5500.003651371381;6074.004936138909;4
7857;1.1793404;4844.8537261926695;5495.263639574609;6068.384579485085;4
7858;1.1753364;4724.170865400531;5407.629819323045;6019.293928679917;4
7859;1.3290402;4850.402946268073;6114.595538439199;7247.622453211489;3
7860;1.3285264;4994.536338964436;6203.735228975009;7281.633119781523;3
7861;1.3248049;4987.311750898774;6176.326035824155;7234.333857418474;3
7862;1.3265928;5042.807636304448;6205.6330166691405;7236.499206121483;3
7863;1.5071058;3254.190086502341;4598.954452332412;5813.614149731748;3
7864;1.3584249;2477.159494288593;3631.5104212335063;4676.459021461076;3
7865;1.3175251;5595.741001417247;6565.012339809211;7452.883344538675;6
7866;1.4295101;3331.37293237275;4462.771441293304;5595.732352284109;9
7867;1.2917472;3147.703863889226;4306.830463808606;5478.380218991738;9
7868;1.2958181;3068.631660452164;4223.468363831521;5399.798949549188;9
7869;1.2829801;3036.8187433167836;4209.897560883438;5399.199873934292;9
7870;1.2556471;3000.5107553417497;4108.766716113263;5263.189898144727;9
7871;1.3139293;3005.780985042284;4123.076007280354;5274.872051106009;9
7872;1.2762592;3042.356110120446;4243.136929662334;5450.5907117675515;9
7873;1.239034;2816.2676156365146;4121.019562140729;5447.278248789227;9
7874;1.2724643;3160.3157127117365;4552.488824729992;5925.55041670296;9
7875;1.2596732;3609.0804572377133;4859.147803554752;6109.015085349579;9
7876;1.2542013;3328.0362814814575;4646.599900887669;5959.07528026273;9
7877;1.214857;2985.869973833102;4328.320724937219;5674.599972101358;9
7878;1.2898197;3246.3300971411454;4622.125096922511;5981.1504064408655;9
7879;1.8109474;4209.511496109331;4894.7773394201095;5556.195361153795;7
7880;1.7678968;4293.747161292619;5007.246644816967;5695.92748638667;7
7881;1.7777096;4114.43418857753;4859.70403941848;5574.256722411879;7
7882;1.7192066;4109.806767016874;4834.921872120768;5528.018093524518;7
7883;1.6948893;4173.432667388143;4874.620939028223;5547.698193550733;7
7884;1.7600303;4065.1096301287926;4783.7310656843865;5474.382775663594;7
7885;1.803321;3956.221082595312;4656.073281246146;5328.527383292735;7
7886;1.8080652;3989.245684299869;4660.778407062745;5304.027938885749;7
7887;1.2655498;2840.6328571030986;3749.665914184329;4646.041754660136;2
7888;1.2131963;2117.447669604795;3018.526369468108;4045.670767092758;2
7889;1.2575378;2943.821930529582;3850.6900894045957;4724.16344711029;2
7890;1.3277304;2492.889331856892;3308.968232199123;4194.005644810696;2
7891;1.279224;2210.510038860853;3069.3206247263015;4050.095205982853;2
7892;1.3450066;2142.9160529919113;2938.4918304604416;3862.2101527111863;2
7893;1.3286735;2188.377074319708;2975.1737718387785;3899.5279316491415;2
7894;1.3330556;2124.3239083019525;2960.6708569300145;3981.314967636745;2
7895;1.6717876;3215.378136971806;4093.2122064920372;4906.012581382391;1
7896;1.7870821;3152.9611810045835;4071.0527307054367;4930.812978944882;1
7897;2.4309986;3113.545495127241;3988.6429043461435;4831.627263374819;1
7898;1.3362961;2898.2800368586886;3715.2053497255324;4510.432490756625;1
7899;1.4358578;3423.543173611082;4157.376449944175;4879.81973041204;1
7900;1.4261533;2288.59192408018;3159.5800834387687;4011.9171038640807;3
7901;1.3696822;2458.2631910789287;3370.658813452673;4246.734571673032;3
7902;1.3758246;2549.6131714850158;3445.0218485559444;4305.8870781977885;3
7903;1.4241362;2390.760509380211;3282.6031723434526;4147.851292135733;3
7904;1.424186;3183.838717966069;4537.677106781265;5818.803532756515;2
7905;1.3922476;2968.3390788710653;4282.222660237779;5561.429817334072;2
7906;1.4823424;3036.6031715447557;4340.159457444696;5588.094638361181;2
7907;1.4811511;2871.258753058997;4072.829840037694;5259.497751075804;2
7908;1.5641197;3169.1408697196493;4420.5921788868345;5617.807007754892;2
7909;1.3475372;3199.5135214367097;4547.3494325528545;5828.694563723619;2
7910;1.4028274;3540.2059545571956;4868.189219320421;6117.637816816081;2
7911;1.261254;3853.4903945590054;5287.517324408604;6591.951612581723;2
7912;1.6841675;3433.0845845256295;4386.28017385438;5234.767657972718;3
7913;1.4869543;3387.40031866025;4337.904374321237;5206.680948371539;3
7914;1.4212618;2783.3453017087336;3899.0551206226432;5012.7548066428035;5
7915;1.4330225;2787.437726195748;3904.852960803548;5020.738996889153;5
7916;1.4225609;2816.670445138612;3920.0391090777985;5023.187329305643;5
7917;1.4177988;2788.238949310998;3893.079519405919;4995.561598108853;5
7918;1.4076121;2807.7118058107076;3914.9274538714612;5019.059081383356;5
7919;1.4112622;2808.863975066614;3914.085655432505;5017.600363899249;5
7920;1.4313133;2798.719922936382;3907.8861723827995;5013.535033485618;5
7921;1.4289838;2804.6211984197116;3915.093246246796;5022.513851125705;5
7922;1.422163;2811.6103310828776;3921.003244434756;5029.644815048202;5
7923;1.4283097;2828.8191244589602;3934.829115775387;5039.480579145493;5
7924;1.4346536;2827.193184840562;3931.00136769803;5032.551095230493;5
7925;1.430692;2814.9437065238853;3928.431959545179;5037.1292283752555;5
7926;1.4270793;2806.8158726751562;3920.3954100035503;5034.679831666434;5
7927;1.4285235;2825.134828746995;3937.5167449759524;5045.988402485141;5
7928;1.4195771;2832.1606856867006;3944.2583289254917;5054.597716745739;5
7929;1.426128;2837.628107032188;3954.43961207209;5068.345678859245;5
7930;1.437667;2839.274905706298;3955.4260452836807;5065.643683760831;5
7931;1.4323872;2849.6484934695522;3965.1513776217507;5073.973222765888;5
7932;1.4215165;2867.5446238968348;3977.0017755247627;5082.322515711796;5
7933;1.4150834;2869.4535600908835;3978.248121718933;5083.046748275771;5
7934;1.4225819;2825.828768353448;3949.0057868794424;5065.203965023643;5
7935;1.4404708;2784.375348586187;3909.161934653245;5026.899491789159;5
7936;1.4497389;2776.577172609727;3894.1189077964827;5006.297120590209;5
7937;1.4215633;2822.3545107982845;3931.3654873904393;5043.087154398202;5
7938;1.4362352;2766.610117245342;3891.9579674521447;5010.31570980868;5
7939;1.4170783;2815.7708357248803;3926.049970420126;5039.268960417563;5
7940;1.4234595;2804.5062039096847;3916.402631060009;5029.349541740347;5
7941;1.427503;2814.933203071669;3927.4256626787;5037.9916454356835;5
7942;1.4212154;2827.24755286227;3937.8799357872012;5045.623207715727;5
7943;1.4143412;2825.519868553587;3930.951266458957;5035.145998811966;5
7944;1.4158995;2838.158794365009;3941.2811305346913;5044.750425109711;5
7945;1.6007427;3561.50060437521;4613.336976786066;5639.066232789027;5
7946;1.5212542;3634.1037093805803;4638.876918965527;5623.223915957339;5
7947;1.4736656;3802.5669492796997;4756.531832829909;5692.703432310895;5
7948;1.1465344;2212.3896410087955;3385.780941952073;4596.803876845764;5
7949;1.1535702;2169.6531179180693;3309.6649725578336;4509.9571621413525;5
7950;1.149251;2159.9208998457657;3279.584385295644;4468.490754781773;5
7951;1.1471738;2163.5499320969407;3285.5941295506;4474.953691991199;5
7952;1.1447114;2164.191705766189;3292.8718557383177;4486.285495456568;5
7953;1.261579;2705.826021768441;4116.530253020059;5503.335145873725;9
7954;1.2661422;2938.2295730032147;4489.466208787797;5943.726343747654;9
7955;1.2619907;2886.6099044876723;4352.487765126366;5755.801210061063;9
7956;1.2578906;3405.5757048886176;4870.372429339609;6234.067718399143;9
7957;1.241272;2886.275844070837;4440.4050863415905;5896.1108150994105;9
7958;1.1966325;2699.9222477587546;4110.88265448678;5519.322080009291;9
7959;1.2092727;2569.186965023266;3949.6863539725236;5348.777581594904;9
7960;1.1503963;2367.743560943685;3555.4518800119795;4773.870295086808;9
7961;1.1613233;2450.8205064430836;3653.2064285027327;4880.189957383755;9
7962;1.2225217;2576.411110735129;3711.9474302855247;4892.003181087714;9
7963;1.2089342;2412.5008843026285;3507.075557323014;4672.531170319004;9
7964;1.1478485;2357.686142982747;3532.7273831284065;4755.663345698181;9
7965;1.1906787;2677.3704051482537;3798.5184546081955;4974.857681950069;9
7966;1.1166846;1661.85059034669;3056.6232947103085;4566.986339611559;3
7967;1.0470281;992.8971073279545;2346.8712477152617;3912.4584084827106;3
7968;1.2487904;2538.4881640329922;4015.729973208957;5383.097835578102;9
7969;1.2496812;2222.705856249723;3701.707015768304;5090.239692743753;9
7970;1.2068597;2380.676838879614;3917.020316514049;5340.091325811183;9
7971;1.1936584;2844.6377773025038;4391.377762724002;5798.718745610264;9
7972;1.2340571;2993.1831815587016;4523.746306093633;5919.117865131866;9
7973;1.2104049;3015.6706463096557;4559.220871612964;5962.071959711263;9
7974;1.1789575;3139.327079662274;4324.353964923209;5505.330865458505;4
7975;1.1783891;3106.4521925737067;4269.593721610255;5439.75036724882;4
7976;1.1910369;3339.23670277692;4481.936324502383;5637.919965143327;4
7977;1.1837568;3292.5566389881437;4434.854007227871;5589.199716302867;4
7978;1.1773897;3302.1590847314164;4428.694930964679;5564.608537909089;4
7979;1.1721618;3080.948025936145;4245.552427814068;5417.073685667107;4
7980;1.1736969;3089.6511299151744;4278.83628738633;5468.3614363491115;4
7981;1.1805902;3363.037917611934;4560.270694889345;5742.436525496156;4
7982;1.187126;3518.0966070230443;4665.625149803707;5810.647556083623;4
7983;1.1896282;3483.2054892276874;4634.424627892287;5785.962498708962;4
7984;1.171807;3511.4154913578136;4680.021383801228;5838.300160022145;4
7985;1.1716958;3445.111346448314;4617.227687732933;5782.790241891012;4
7986;1.1885666;3315.2042583490534;4467.479288689072;5632.491343510212;4
7987;1.2035896;3367.618946550341;4488.217581446022;5627.814258911048;4
7988;1.2162735;3365.720585019888;4392.192095706769;5368.024794020394;5
7989;1.2191721;3140.830174633628;4208.2158022324675;5221.477227608072;5
7990;1.2063806;2986.0861269894344;4038.4315372464653;5047.041299697736;5
7991;1.2150269;3000.027100198343;4047.159005644529;5052.115626722631;5
7992;1.2122182;3075.976680381334;4077.4105107881796;5044.614179869832;5
7993;1.2114253;3134.0474850719106;4106.588161647107;5049.33326856139;5
7994;1.2512847;3082.0215972850538;4166.079411007659;5209.022097782641;5
7995;1.2285556;3284.586299896738;4365.589989380965;5392.222859172471;5
7996;1.2246491;3589.692451583116;4685.513746990876;5711.674827405374;5
7997;1.2168235;3781.6516421743304;4902.135742925803;5948.157173988798;5
7998;1.5038512;2768.1214814097384;4068.2605564757723;5366.333725461735;0
7999;1.491022;2783.2672307082357;4084.270791913339;5382.03479495492;0
8000;1.4750037;2776.9848617718694;4075.3283844341645;5372.564532713978;0
8001;1.5523795;2119.5561276563235;3231.9304162596286;4407.502124705539;3
8002;1.5782113;2348.1343864021146;3559.080227185679;4810.120864078562;3
8003;1.6082768;3309.0400238031125;4602.448537402054;5855.350413375044;3
8004;1.7565062;2490.174561351784;3777.4197773554606;5068.249133692629;3
8005;1.4281778;2005.1666577118792;3331.800939344143;4687.032525778436;3
8006;1.4837911;2392.2697741694205;3871.686574999727;5315.524712641116;3
8007;1.4210852;2293.78945471576;3691.0157069722068;5087.622181252383;3
8008;1.3996786;2089.24473603317;3425.255236042626;4795.345622264108;3
8009;1.2933098;3407.825133936317;4795.626476149647;6088.615761111474;2
8010;1.3729968;3677.5082436152843;5053.466887394192;6327.210729991809;2
8011;1.2994382;3463.5289029094424;4795.0554078464265;6049.316075210986;2
8012;1.328585;3430.0408771154753;4808.591472737155;6093.889939708735;2
8013;1.2922368;3513.1460021807247;4960.18633751408;6289.773970808215;2
8014;1.263359;3487.8113275982246;4953.2905992860215;6287.160747491272;2
8015;1.2986606;3383.3320046773492;4872.875619347144;6221.911358856144;2
8016;1.2706038;3540.4067619871403;4993.507662767446;6325.418996212831;2
8017;1.4455383;3286.344612040674;4562.118189615691;5747.103690439881;9
8018;1.4286298;3333.5854561049287;4599.23726927045;5776.589471646874;9
8019;1.4868574;2867.3427860566644;3983.306555285703;5086.32048571551;9
8020;1.2763793;2459.0996163007776;3664.4770576437168;4882.4527105364095;9
8021;1.2965883;2592.441005207876;3801.7084264295677;5009.657983610387;9
8022;1.414032;2569.817880634695;3528.73048658378;4533.350683524123;9
8023;1.3172941;3410.4172422130537;4282.177650176111;5067.9027705708395;9
8024;1.2313327;2799.2363087893864;3787.313488598674;4710.899251356798;9
8025;1.1539675;2841.7127159557976;3840.559012076982;4769.7709934706745;9
8026;1.232904;2426.429622657008;3473.006732278803;4473.353486868242;9
8027;1.1706331;2471.8092442627185;3458.9551515370495;4405.473746863191;9
8028;1.1715432;2373.1007311684752;3373.225143503469;4334.309629706867;9
8029;1.3678782;4408.496134077156;5338.991806951236;6296.198976344261;5
8030;1.3064371;4573.514773910713;5495.825039795224;6426.106671907771;5
8031;1.686152;2659.69386123859;3565.6752514994123;4562.341745845627;3
8032;1.1411333;2773.6026225146165;3872.020076139444;4964.949613125806;3
8033;1.1414641;2946.147627176184;3923.2044253479567;4919.063977393593;3
8034;1.1665554;2565.602036167521;3927.2909587159647;5185.8133294203535;3
8035;1.1741753;2617.75565839383;4162.718223461682;5562.920409298663;3
8036;1.347233;2857.8906179699898;4089.208618373684;5320.9049333307;2
8037;1.3796165;2726.9681780419737;3829.254283056366;4994.123454221622;2
8038;1.3139901;2654.3875877241326;4074.177626601999;5431.797086572981;2
8039;1.3639686;2629.23211434941;3776.393718323447;4966.950335226208;2
8040;1.2830964;3059.54983264638;4390.040074076633;5694.022628459344;2
8041;1.2633283;3284.4347813900363;4616.865412601399;5912.845348902827;2
8042;1.3440541;3220.188567714414;4629.9569439285715;5960.557974560449;2
8043;1.3277086;2723.4456032612998;4050.8036881973158;5351.095404942303;2
8044;0.7944429;4166.946034206397;4722.166733951768;5203.308936907602;4
8045;1.3166354;3038.3986085995634;4550.055850766894;5959.78014354577;9
8046;1.2507478;2620.011055279738;4061.7826893260394;5447.055695552416;9
8047;1.2579094;2186.135105428944;3649.4076411576734;5087.520862971371;9
8048;1.3085699;2434.716061951654;3896.864445876769;5309.832868513238;9
8049;1.2655176;2885.47186581602;4285.6618821381535;5624.715082867959;9
8050;1.2291951;2419.273715000534;3927.355863388702;5380.622219010856;9
8051;1.163722;2026.4472393384056;3145.130273270245;4353.639311125251;9
8052;1.1768068;2011.0021387865677;3068.9690809855183;4263.431892592889;9
8053;1.1619152;2086.116048434491;3261.56787277484;4501.473221095592;9
8054;1.1250196;2456.6632265670482;3620.5260556087774;4821.411913649816;9
8055;1.1566592;1972.2762767005556;2948.6642412944993;4071.0615308693355;9
8056;1.1971722;1860.916429570293;2965.203093479641;4186.644710035468;9
8057;1.3554316;2899.9142607297454;4313.852508172072;5671.587251465565;2
8058;1.2967198;2684.0070513995724;4141.016340407331;5579.37650940569;2
8059;1.2383482;2503.347847146922;3999.7829580757025;5480.81871825132;2
8060;1.2911915;2685.3368130498957;4201.736883189273;5665.401209768553;2
8061;1.3014097;2635.1488038834214;4109.684611659302;5555.6394677152275;2
8062;1.289212;2598.2141873466103;4041.4808363294715;5474.032211408981;2
8063;1.2974734;2805.7914109589283;4265.564927485346;5678.963247879161;2
8064;1.2417823;2499.5948348899515;3973.8682959569805;5432.676911501082;2
